ID,Date,Company,Title,Location,Link
369,2023-08-18,Deleted Page,Data Scientist (AdTech),"Santa Clara, CA",https://www.linkedin.com/jobs/view/data-scientist-adtech-at-deleted-page-3706534442?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=uWxyIDpPoAiY6L4EZK9BzQ%3D%3D&position=20&pageNum=14&trk=public_jobs_jserp-result_search-card
370,2023-10-02,Thumbtack,"Senior Data Scientist, Product","San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-product-at-thumbtack-3733855247?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=5pMf1pYUZ%2BX%2FsJXdncFW6Q%3D%3D&position=21&pageNum=14&trk=public_jobs_jserp-result_search-card
371,2023-03-28,MoTek Technologies,Machine Learning - Software Engineer,"Mountain View, CA",https://www.linkedin.com/jobs/view/machine-learning-software-engineer-at-motek-technologies-3576837714?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=ufZML%2FdyPmpc2EMS8Dq8Lg%3D%3D&position=22&pageNum=14&trk=public_jobs_jserp-result_search-card
372,2023-09-20,Deloitte,Large Language Model Data Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/large-language-model-data-scientist-at-deloitte-3719549600?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=omPodl8WGuh%2BHB9hUic7ng%3D%3D&position=23&pageNum=14&trk=public_jobs_jserp-result_search-card
373,2023-06-29,Info Way Solutions,Senior Data Scientist (AI/Machine Learning),"Fremont, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-ai-machine-learning-at-info-way-solutions-3644145624?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=pIfUHHqEef3XSPfK2QC0Iw%3D%3D&position=24&pageNum=14&trk=public_jobs_jserp-result_search-card
374,2023-08-26,Stripe,"Machine Learning Engineer, Identity","San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-identity-at-stripe-3725149996?refId=1gr5ewZaj6K%2BB%2FmUJWjZuQ%3D%3D&trackingId=JrQ%2Fj6QnbPv4pZC8GQ%2F%2FRQ%3D%3D&position=25&pageNum=14&trk=public_jobs_jserp-result_search-card
375,2023-06-09,Whiterabbit.ai,Research Scientist,"Santa Clara, CA",https://www.linkedin.com/jobs/view/research-scientist-at-whiterabbit-ai-3627796896?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=aSE2avhC7M805NNgPyxViQ%3D%3D&position=1&pageNum=15&trk=public_jobs_jserp-result_search-card
376,2023-05-29,Cohere,AI Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/ai-engineer-at-cohere-3621930562?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=GkQq3CZqV34HmhyWvdm3WQ%3D%3D&position=2&pageNum=15&trk=public_jobs_jserp-result_search-card
377,2023-03-28,MoTek Technologies,Sr. Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576833992?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=c4%2BdKNxXRaFaRL4Yb8IEBg%3D%3D&position=3&pageNum=15&trk=public_jobs_jserp-result_search-card
378,2023-09-21,Adobe,Machine Learning Engineer 4,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-4-at-adobe-3723944514?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=e7aR16fMfYj68GB8Evv5jw%3D%3D&position=4&pageNum=15&trk=public_jobs_jserp-result_search-card
379,2023-09-25,Apple,"Machine Learning Engineer, Framework - SPG","Cupertino, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-framework-spg-at-apple-3604580446?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=8thlNhHy3kYosUK9TFIVKw%3D%3D&position=5&pageNum=15&trk=public_jobs_jserp-result_search-card
380,2023-10-05,TikTok,"Data Scientist- TikTok Ads, Ads Interfaces","Mountain View, CA",https://www.linkedin.com/jobs/view/data-scientist-tiktok-ads-ads-interfaces-at-tiktok-3599618015?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=IksMzaV5mKnUFqa99WlZXA%3D%3D&position=6&pageNum=15&trk=public_jobs_jserp-result_search-card
381,2023-09-15,January AI,Gen AI Engineer,"Menlo Park, CA",https://www.linkedin.com/jobs/view/gen-ai-engineer-at-january-ai-3714378256?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=yfNax7GH877lfG3Sq5BEjQ%3D%3D&position=7&pageNum=15&trk=public_jobs_jserp-result_search-card
382,2023-10-08,Apple,"AIML - Sr Machine Learning Data Infrastructure Engineer, Data & Machine Learning Innovation","Cupertino, CA",https://www.linkedin.com/jobs/view/aiml-sr-machine-learning-data-infrastructure-engineer-data-machine-learning-innovation-at-apple-3681424575?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=wc3Xa8aYsccyomLdOqE%2BHg%3D%3D&position=8&pageNum=15&trk=public_jobs_jserp-result_search-card
383,2023-08-24,Fingerprint for Success (F4S),Expression of Interest: Senior Data Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/expression-of-interest-senior-data-scientist-at-fingerprint-for-success-f4s-3702986165?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=CHWYch0t9IL4hpwlpw2Bdw%3D%3D&position=9&pageNum=15&trk=public_jobs_jserp-result_search-card
384,2023-09-29,TikTok,Machine Learning Engineer - Content Growth,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-content-growth-at-tiktok-3696777395?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=8pQTBx4i%2F55An5JzdoTbWA%3D%3D&position=10&pageNum=15&trk=public_jobs_jserp-result_search-card
385,2023-10-06,Pfizer,"Director, Data Scientist - Biopharma","San Francisco, CA",https://www.linkedin.com/jobs/view/director-data-scientist-biopharma-at-pfizer-3729742827?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=vnXdIPAeqm2Z05vve8Y8hg%3D%3D&position=11&pageNum=15&trk=public_jobs_jserp-result_search-card
386,2023-10-03,TikTok,"Machine Learning Engineer, TikTok Recommendation","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-tiktok-recommendation-at-tiktok-3678267026?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=LTi3kNIsQVxJnRMi07KEJQ%3D%3D&position=12&pageNum=15&trk=public_jobs_jserp-result_search-card
387,2023-10-06,"X, the moonshot factory","Engineering/Machine Learning Lead, Life Science Project","South San Francisco, CA",https://www.linkedin.com/jobs/view/engineering-machine-learning-lead-life-science-project-at-x-the-moonshot-factory-3716740114?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=ueHmLZo4O3Zv1b3map8m3A%3D%3D&position=13&pageNum=15&trk=public_jobs_jserp-result_search-card
388,2023-09-13,Quadric,Field Application Engineer (Machine Learning),"Burlingame, CA",https://www.linkedin.com/jobs/view/field-application-engineer-machine-learning-at-quadric-3735769792?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=dICW7LQdrQx6eHxDDIswig%3D%3D&position=14&pageNum=15&trk=public_jobs_jserp-result_search-card
389,2023-05-30,Hyde,"Research Engineer, Artificial Intelligence (mid-senior) (relocation to Germany)","San Francisco, CA",https://www.linkedin.com/jobs/view/research-engineer-artificial-intelligence-mid-senior-relocation-to-germany-at-hyde-3622702844?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=0L2i4VBGeL9G1F7G0gz96w%3D%3D&position=15&pageNum=15&trk=public_jobs_jserp-result_search-card
390,2023-08-08,WeRide.ai,Software Engineer - New Grads 2024,"San Jose, CA",https://www.linkedin.com/jobs/view/software-engineer-new-grads-2024-at-weride-ai-3684416573?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=lPJcAw4KQ0Bj4h8JJAiFpQ%3D%3D&position=16&pageNum=15&trk=public_jobs_jserp-result_search-card
391,2023-03-28,MoTek Technologies,Deep Learning Software Engineer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/deep-learning-software-engineer-at-motek-technologies-3576836283?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=Uec%2F4raILuQbV9Ru6Q5cgg%3D%3D&position=17&pageNum=15&trk=public_jobs_jserp-result_search-card
392,2023-06-01,GLASS Imaging,Computer Vision Engineer,"Los Altos, CA",https://www.linkedin.com/jobs/view/computer-vision-engineer-at-glass-imaging-3618287817?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=E74ERpwRCGGmxykewFrVlA%3D%3D&position=18&pageNum=15&trk=public_jobs_jserp-result_search-card
393,2023-05-02,Noralogic Inc,"Onsite Direct Hire :: Data Scientist :: San Francisco, CA 94107","San Francisco, CA",https://www.linkedin.com/jobs/view/onsite-direct-hire-data-scientist-san-francisco-ca-94107-at-noralogic-inc-3617890622?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=6o%2Ffz%2B1UlrE6mKvuOb0VuQ%3D%3D&position=19&pageNum=15&trk=public_jobs_jserp-result_search-card
394,2023-06-23,Smile ID (formerly Smile Identity),Applied Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/applied-machine-learning-engineer-at-smile-id-formerly-smile-identity-3667907940?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=IiFQWPqyyQOvG%2Fik2iUojQ%3D%3D&position=20&pageNum=15&trk=public_jobs_jserp-result_search-card
395,2023-07-17,Gauss Labs,Applied Scientist - Machine Learning (US/KR),"Palo Alto, CA",https://www.linkedin.com/jobs/view/applied-scientist-machine-learning-us-kr-at-gauss-labs-3663697585?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=Xe9V6gr75bL6v4zPo0lefw%3D%3D&position=21&pageNum=15&trk=public_jobs_jserp-result_search-card
396,2023-09-19,SynergisticIT,Entry Level Programmer/Coder/Developer/Data Scientist/Analyst/Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/entry-level-programmer-coder-developer-data-scientist-analyst-engineer-at-synergisticit-3716475611?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=t28b6TbTNWMVANQgW4KeTw%3D%3D&position=22&pageNum=15&trk=public_jobs_jserp-result_search-card
397,2023-09-29,Skyrocket Ventures,Sr. to Lead Data Scientist - LLM & Generative AI,San Francisco Bay Area,https://www.linkedin.com/jobs/view/sr-to-lead-data-scientist-llm-generative-ai-at-skyrocket-ventures-3705634613?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=x4F63StktXGHZMgCYL91lQ%3D%3D&position=23&pageNum=15&trk=public_jobs_jserp-result_search-card
398,2023-08-23,TeachFX,"Research Scientist, Machine Learning (Speech)","San Francisco, CA",https://www.linkedin.com/jobs/view/research-scientist-machine-learning-speech-at-teachfx-3702790276?refId=Hd7ogdTkBcmhCY415U34zA%3D%3D&trackingId=39zU%2Bv4NTQROGFvskwa5vA%3D%3D&position=24&pageNum=15&trk=public_jobs_jserp-result_search-card
399,2023-09-28,LinkedIn,Staff AI Engineer (Anti-Abuse),"Sunnyvale, CA",https://www.linkedin.com/jobs/view/staff-ai-engineer-anti-abuse-at-linkedin-3726503112?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=wlbJCtHJ2fY9j9OJ%2Bb8hgQ%3D%3D&position=1&pageNum=16&trk=public_jobs_jserp-result_search-card
400,2023-08-21,Lockheed Martin,Software Engineer - Early Career,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/software-engineer-early-career-at-lockheed-martin-3693012711?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=h9GMq755VrpZu3y0sh4eMw%3D%3D&position=2&pageNum=16&trk=public_jobs_jserp-result_search-card
401,2023-03-29,Kodra Technologies,Founding Engineer - Machine Learning,"Mountain View, CA",https://www.linkedin.com/jobs/view/founding-engineer-machine-learning-at-kodra-technologies-3575817277?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=snTviptZOW7XdIvt2sL8%2Bw%3D%3D&position=3&pageNum=16&trk=public_jobs_jserp-result_search-card
402,2023-05-17,OPPO,Senior Research Scientist/Engineer -Video Understanding,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-research-scientist-engineer-video-understanding-at-oppo-3609540090?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=9D3yxNeOwG0WIQyCN45sqQ%3D%3D&position=4&pageNum=16&trk=public_jobs_jserp-result_search-card
403,2023-08-31,Primer.ai,Staff Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-at-primer-ai-3706710752?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=RsIvgoh7NEy8qezdFZsMPQ%3D%3D&position=5&pageNum=16&trk=public_jobs_jserp-result_search-card
404,2023-09-29,Walmart,Principal Data Scientist,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/principal-data-scientist-at-walmart-3712623961?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=KXFTI33SxYZ4cqMyHzmwLw%3D%3D&position=6&pageNum=16&trk=public_jobs_jserp-result_search-card
405,2023-09-28,LiveRamp,Senior Data Scientist - Measurement,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-measurement-at-liveramp-3691888586?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=%2F7KyXuBFp5IG%2BpHz0EY40g%3D%3D&position=7&pageNum=16&trk=public_jobs_jserp-result_search-card
406,2023-10-04,Automa AI,Machine Learning Engineer (Language Models Specialist),"Silicon Valley, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-language-models-specialist-at-automa-ai-3732432445?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=XfQCkYrNGUw1odfYtIUrOw%3D%3D&position=8&pageNum=16&trk=public_jobs_jserp-result_search-card
407,2023-10-07,Intuit,Principal Data Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/principal-data-scientist-at-intuit-3722075663?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=J%2FflPwN4PtMy0atfgGeKzw%3D%3D&position=9&pageNum=16&trk=public_jobs_jserp-result_search-card
408,2023-09-29,Grindr,Senior Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-grindr-3730461077?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=kZGSJVXKh5J8p8pY7Trc4Q%3D%3D&position=10&pageNum=16&trk=public_jobs_jserp-result_search-card
409,2023-09-28,Logikk,Senior Research Scientist | Deep Learning | Computer Vision,"Mountain View, CA",https://www.linkedin.com/jobs/view/senior-research-scientist-deep-learning-computer-vision-at-logikk-3728508311?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=brBCcZ4A4FBigUwvCTQFZw%3D%3D&position=11&pageNum=16&trk=public_jobs_jserp-result_search-card
410,2023-03-29,JBC,Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-jbc-3578456365?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=KGj48dVMwMdRi8DfnqCoKQ%3D%3D&position=12&pageNum=16&trk=public_jobs_jserp-result_search-card
411,2023-10-04,Amazon Fashion,"Applied Scientist, Amazon Fashion & Fitness","Sunnyvale, CA",https://www.linkedin.com/jobs/view/applied-scientist-amazon-fashion-fitness-at-amazon-fashion-3733556318?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=SclkCtGc6dm%2F%2FPMXV7tFCA%3D%3D&position=13&pageNum=16&trk=public_jobs_jserp-result_search-card
412,2023-08-16,Replit,AI Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/ai-engineer-at-replit-3696160435?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=1PmcjEk8VJFss1BnUySzDQ%3D%3D&position=14&pageNum=16&trk=public_jobs_jserp-result_search-card
413,2023-08-24,Fingerprint for Success (F4S),Expression of Interest: Senior Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/expression-of-interest-senior-data-scientist-at-fingerprint-for-success-f4s-3694106248?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=aENS%2FxWWtgsm3omXSWTIBw%3D%3D&position=15&pageNum=16&trk=public_jobs_jserp-result_search-card
414,2023-08-18,Tencent,Senior Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-tencent-3694283335?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=L9JFidhB3wzJiCpPlPeHtw%3D%3D&position=16&pageNum=16&trk=public_jobs_jserp-result_search-card
415,2023-09-20,Tavant,Sr. Data Scientist,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-tavant-3723921879?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=PrvVxX0OkllKH81I92OoEQ%3D%3D&position=17&pageNum=16&trk=public_jobs_jserp-result_search-card
416,2023-08-12,SynergisticIT,Entry Level Developer/Coder/Programmer/Data Scientist/Analyst/Engineer,"Fremont, CA",https://www.linkedin.com/jobs/view/entry-level-developer-coder-programmer-data-scientist-analyst-engineer-at-synergisticit-3686832401?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=noje5qc5xR6KWU%2Fp67QR3Q%3D%3D&position=18&pageNum=16&trk=public_jobs_jserp-result_search-card
417,2023-10-05,TikTok,Senior Data Scientist - TikTok User Growth,"San Jose, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-tiktok-user-growth-at-tiktok-3484578790?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=5ZgVhqhDy3IQXSNzY8fAHA%3D%3D&position=19&pageNum=16&trk=public_jobs_jserp-result_search-card
418,2023-05-11,SynergisticIT,Entry Level Data Scientist/Analyst/Engineer/Coder/Programmer/Developer,"Fremont, CA",https://www.linkedin.com/jobs/view/entry-level-data-scientist-analyst-engineer-coder-programmer-developer-at-synergisticit-3622568894?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=FiyG1hXJwYxJUirOWIBr2Q%3D%3D&position=20&pageNum=16&trk=public_jobs_jserp-result_search-card
419,2023-08-21,Pacer Staffing LLC,Scientist,"Fremont, CA",https://www.linkedin.com/jobs/view/scientist-at-pacer-staffing-llc-3696355766?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=HoD1qbw0BccwbtCjwD8I4A%3D%3D&position=21&pageNum=16&trk=public_jobs_jserp-result_search-card
420,2023-09-21,Lee Lab at Stanford,Preclinical systems Neuroscientist,"Stanford, CA",https://www.linkedin.com/jobs/view/preclinical-systems-neuroscientist-at-lee-lab-at-stanford-3725626807?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=WiY0bKbHKWulFw%2Bl7yc4Jg%3D%3D&position=22&pageNum=16&trk=public_jobs_jserp-result_search-card
421,2023-09-19,SAP,Senior Machine Learning Data Scientist,"Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-data-scientist-at-sap-3702685042?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=IK17vzEwJ45JCg5euSgGLg%3D%3D&position=23&pageNum=16&trk=public_jobs_jserp-result_search-card
422,2023-08-21,Kumo.AI,Forward Deployed Data Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/forward-deployed-data-scientist-at-kumo-ai-3713490095?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=KjZUbYBntpyM9YgYVK6%2BNA%3D%3D&position=24&pageNum=16&trk=public_jobs_jserp-result_search-card
423,2023-08-31,Profluent Bio,Machine Learning Scientist,"Berkeley, CA",https://www.linkedin.com/jobs/view/machine-learning-scientist-at-profluent-bio-3701799486?refId=vttX%2FiQH7zFlYjPoBMTTDg%3D%3D&trackingId=r37JieTubUFQtjvI8sqj8A%3D%3D&position=25&pageNum=16&trk=public_jobs_jserp-result_search-card
424,2023-03-28,MoTek Technologies,Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-motek-technologies-3576836823?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=FFXgKMhsV1kCRC7k38WIPw%3D%3D&position=1&pageNum=17&trk=public_jobs_jserp-result_search-card
425,2023-09-20,Roblox,"Senior Data Scientist, Trust & Safety - Content Safety","San Mateo, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-trust-safety-content-safety-at-roblox-3684466750?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=dEExemQBdOmeRu2O8o0LEw%3D%3D&position=2&pageNum=17&trk=public_jobs_jserp-result_search-card
426,2023-09-11,V2Soft,Machine Learning Engineer - Perception,"Belmont, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-perception-at-v2soft-3729356441?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=w%2F3urLZBjEZFgmcjcinXqg%3D%3D&position=3&pageNum=17&trk=public_jobs_jserp-result_search-card
427,2023-10-10,Advex AI (PearX S23),Founding Machine Learning Engineer - Foundation Model,San Francisco Bay Area,https://www.linkedin.com/jobs/view/founding-machine-learning-engineer-foundation-model-at-advex-ai-pearx-s23-3731029071?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=APcIdXmYKM9aDJbKVvH1Ww%3D%3D&position=4&pageNum=17&trk=public_jobs_jserp-result_search-card
428,2023-09-15,Intelletec,Senior Machine Learning Engineer,San Francisco Bay Area,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-intelletec-3714334047?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=zKpktai9Z0lLKfI1yDUZ7g%3D%3D&position=5&pageNum=17&trk=public_jobs_jserp-result_search-card
429,2023-09-24,NVIDIA,"Senior ML Platform Engineer, AI - MLOps","Santa Clara, CA",https://www.linkedin.com/jobs/view/senior-ml-platform-engineer-ai-mlops-at-nvidia-3671630579?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=9Hlaq4Oa%2F93C5kFXz%2Fy6XA%3D%3D&position=6&pageNum=17&trk=public_jobs_jserp-result_search-card
430,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Machine Learning Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/expression-of-interest-machine-learning-engineer-at-fingerprint-for-success-f4s-3699912394?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=uwdae1x8B3OtI%2FZmdhPtwA%3D%3D&position=7&pageNum=17&trk=public_jobs_jserp-result_search-card
431,2023-09-27,"Pomelo, Inc.",Software Engineer (Entry Level),"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-entry-level-at-pomelo-inc-3734298904?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=%2BsxjYUxOpL1GlcYDzkA5EA%3D%3D&position=8&pageNum=17&trk=public_jobs_jserp-result_search-card
432,2023-09-22,Pinterest,"Staff Data Scientist, Ads Measurement","Palo Alto, CA",https://www.linkedin.com/jobs/view/staff-data-scientist-ads-measurement-at-pinterest-3725732607?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=3bU6tkRruSlrZ7sqyZh52Q%3D%3D&position=9&pageNum=17&trk=public_jobs_jserp-result_search-card
433,2023-09-26,Russell Tobin,Machine Learning Developer III,"Mountain View, CA",https://www.linkedin.com/jobs/view/machine-learning-developer-iii-at-russell-tobin-3724332696?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=uE7gyrP0adyH2145qMpOmQ%3D%3D&position=10&pageNum=17&trk=public_jobs_jserp-result_search-card
434,2023-05-30,Stripe,"Machine Learning Engineer, Payments ML Accelerator","San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-payments-ml-accelerator-at-stripe-3622875221?refId=xx9AswEyTrVHrqS%2FndeJdw%3D%3D&trackingId=mGU%2BvTXKKLfefrGglYCvSQ%3D%3D&position=11&pageNum=17&trk=public_jobs_jserp-result_search-card
